delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,16,7,199,6,1207.6605793999624,,1207.6459918000037,1207.6605793999624,1208.6608405999723,1208.6608405999723,1208.6608405999723,1209.145034999994,space,0.4695108999731019,None,1209.1457132999785,1209.2604568666468,1209.5764725999907,1209.5613645999692,1209.5614291999955,1209.5764725999907,1209.5764725999907,1209.5764725999907,1212.394041099993,345,1,[2.830269700032659],[2.830276800028514],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,16,8,200,8,1212.4097090999712,,1212.3945668999804,1212.4097090999712,1213.4097660999978,1213.4097660999978,1213.4097660999978,1213.9108735999907,space,0.486359300033655,None,1213.911413499969,1214.6261142666374,1214.9348332999507,1214.920900499972,1214.920948999992,1214.9348332999507,1214.9348332999507,1214.9348332999507,1216.3439403999946,890,1,[1.4202855000039563],[1.4202958999667317],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,16,9,201,5,1216.3591102999635,,1216.3450487999944,1216.3591102999635,1217.35907029995,1217.35907029995,1217.35907029995,1219.294047799951,space,1.9183790999813937,None,1219.294767699961,1220.0083925666443,1220.3212720999727,1220.3049687999883,1220.3050209999783,1220.3212720999727,1220.3212720999727,1220.3212720999727,1222.2253628000035,567,1,[1.9175850999890827],[1.9175932999933138],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,16,10,202,7,1222.2411116999574,,1222.2261100999895,1222.2411116999574,1223.2411200999632,1223.2411200999632,1223.2411200999632,1226.2275367999682,space,2.983143099991139,None,1226.2282965999912,1226.640017266622,1226.9546052999794,1226.9414729999844,1226.9415581999929,1226.9546052999794,1226.9546052999794,1226.9546052999794,1229.6574261999922,345,1,[2.713997599959839],[2.7140069999732077],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,16,11,203,9,1229.6727942999569,,1229.6581974999863,1229.6727942999569,1230.6729715999682,1230.6729715999682,1230.6729715999682,1231.6244981999625,space,0.9437141000526026,None,1231.6252091999631,1231.7390297666464,1232.0529651999823,1232.0432181999786,1232.0432737999945,1232.0529651999823,1232.0529651999823,1232.0529651999823,1234.72325359995,865,1,[2.6781881999922916],[2.678198900015559],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,17,0,204,5,1234.738527599955,,1234.7241054999758,1234.738527599955,1235.7382551999763,1235.7382551999763,1235.7382551999763,1236.4741276999703,space,0.7212220000219531,None,1236.4748595999554,1237.188544766632,1237.4947641000035,1237.4808118999936,1237.48086099996,1237.4947641000035,1237.4947641000035,1237.4947641000035,1239.7048330999678,246,1,[2.222129799949471],[2.2221389999613166],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,17,1,205,11,1239.720571999962,,1239.7056191999582,1239.720571999962,1240.720762599958,1240.720762599958,1240.720762599958,1241.3563422999578,space,0.6318232000339776,None,1241.3570424999925,1242.0701958666361,1242.384733499959,1242.371105899976,1242.3711566999555,1242.384733499959,1242.384733499959,1242.384733499959,1244.320610900002,543,1,[1.9472631000098772],[1.9472713000141084],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,17,2,206,10,1244.3363458999665,,1244.3212848999538,1244.3363458999665,1245.3359488999704,1245.3359488999704,1245.3359488999704,1246.3559068999602,space,1.0079817000078037,None,1246.3568093999638,1246.7691776666363,1247.0853070999729,1247.071575799957,1247.071631299972,1247.0853070999729,1247.0853070999729,1247.0853070999729,1250.3027714999625,609,1,[3.229246700007934],[3.229255500016734],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,17,3,207,4,1250.318410399952,,1250.3033929999801,1250.318410399952,1251.3185931000044,1251.3185931000044,1251.3185931000044,1252.037260299956,space,0.7131115000229329,None,1252.0380637999624,1252.4515414666423,1252.7669534999877,1252.752558999986,1252.7526122999843,1252.7669534999877,1252.7669534999877,1252.7669534999877,1255.3185039999662,287,1,[2.5638643000274897],[2.5638738999841735],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,17,4,208,6,1255.3339159999741,,1255.3191965000005,1255.3339159999741,1256.334094699996,1256.334094699996,1256.334094699996,1256.8518287999905,space,0.5063689999515191,None,1256.852613599971,1256.9672326666225,1257.274634899979,1257.260962100001,1257.2610114999698,1257.274634899979,1257.274634899979,1257.274634899979,1259.6510419999831,432,1,[2.388179300003685],[2.388187000004109],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,17,5,209,3,1259.66630599997,,1259.6518665999756,1259.66630599997,1260.66644859995,1260.66644859995,1260.66644859995,1261.7021300999913,space,1.0301734000095166,None,1261.7028862999869,1261.8161902666363,1262.124451599957,1262.1110319999862,1262.1110822999617,1262.124451599957,1262.124451599957,1262.124451599957,1264.5999243999831,387,1,[2.486787300033029],[2.4867958000395447],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,17,6,210,2,1264.6151463999995,,1264.6007770999568,1264.6151463999995,1265.6154010999599,1265.6154010999599,1265.6154010999599,1266.1000052999589,space,0.47629630001029,None,1266.1006922999513,1266.8148442666318,1267.1246697999886,1267.1109241999802,1267.1109952999977,1267.1246697999886,1267.1246697999886,1267.1246697999886,1268.6328000999638,543,1,[1.519331300049089],[1.5193429000210017],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,17,7,211,7,1268.6475495999912,,1268.6338669999968,1268.6475495999912,1269.647786799993,1269.647786799993,1269.647786799993,1270.1334414999583,space,0.4719977999920957,None,1270.1344950000057,1270.5476467666488,1270.855700199958,1270.840962599963,1270.8410327999736,1270.855700199958,1270.855700199958,1270.855700199958,1273.6818245999748,187,1,[2.838277200004086],[2.838292200001888],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,17,8,212,8,1273.6967238999787,,1273.6827220999985,1273.6967238999787,1274.6967855999828,1274.6967855999828,1274.6967855999828,1275.3324121999904,space,0.6299401000142097,None,1275.3331046999665,1276.046501866662,1276.3540148999891,1276.3407150999992,1276.3407539000036,1276.3540148999891,1276.3540148999891,1276.3540148999891,1280.880110499973,608,1,[4.537642499955837],[4.537650699960068],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,17,9,213,1,1280.8950058000046,,1280.880742499954,1280.8950058000046,1281.8951393999741,1281.8951393999741,1281.8951393999741,1282.3812110999716,space,0.4839841000502929,None,1282.3818680999684,1282.795081866618,1283.1051158999908,1283.0909450000036,1283.0910032999818,1283.1051158999908,1283.1051158999908,1283.1051158999908,1285.4956577999983,476,1,[2.4021551000187173],[2.4021651999792084],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,17,10,214,9,1285.5108483000076,,1285.4964048999827,1285.5108483000076,1286.5108756999834,1286.5108756999834,1286.5108756999834,1287.6964859999716,space,1.1714226999902166,None,1287.6975429999875,1287.810771566645,1288.125946699991,1288.1114881999674,1288.1115548999514,1288.125946699991,1288.125946699991,1288.125946699991,1290.6777085000067,387,1,[2.5639507999876514],[2.5639589999918826],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,17,11,215,0,1290.692784999963,,1290.678393099981,1290.692784999963,1291.693116599985,1291.693116599985,1291.693116599985,1292.2457094999845,space,0.5384424999938346,None,1292.2466411999776,1292.359683766674,1292.674927999964,1292.6612396999844,1292.6612894999562,1292.674927999964,1292.674927999964,1292.674927999964,1294.9279059999972,432,1,[2.2639618999673985],[2.2639757999568246],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,18,0,216,0,1294.9421514999704,,1294.9290364999906,1294.9421514999704,1295.942074099963,1295.942074099963,1295.942074099963,1296.412157999992,space,0.46610489999875426,None,1296.4130642999662,1296.5256360666283,1296.834250899963,1296.8214692999609,1296.821516099968,1296.834250899963,1296.834250899963,1296.834250899963,1299.009497299965,867,1,[2.1859227000386454],[2.1859379000379704],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,18,1,217,10,1299.0246268999763,,1299.0107208999689,1299.0246268999763,1300.0249401999754,1300.0249401999754,1300.0249401999754,1300.6102861999534,space,0.5798688000068069,None,1300.6110443999642,1301.024612466634,1301.3364680999657,1301.3211255999631,1301.321182099986,1301.3364680999657,1301.3364680999657,1301.3364680999657,1303.6250436999835,465,1,[2.3009015999850817],[2.300911600003019],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,18,2,218,11,1303.6403729000012,,1303.625924699998,1303.6403729000012,1304.6403503000038,1304.6403503000038,1304.6403503000038,1305.175190399983,space,0.5265679999720305,None,1305.1759336999967,1305.8902318666262,1306.2055206999648,1306.19165959995,1306.1917424999992,1306.2055206999648,1306.2055206999648,1306.2055206999648,1308.2403256999678,976,1,[2.0460463000345044],[2.0460547000402585],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,18,3,219,7,1308.2558582999627,,1308.2409529999713,1308.2558582999627,1309.2563010999584,1309.2563010999584,1309.2563010999584,1310.1255223999615,space,0.8645141000160947,None,1310.1263503999799,1310.5388684666289,1310.8547738000052,1310.8416989999823,1310.8417489999556,1310.8547738000052,1310.8547738000052,1310.8547738000052,1313.4238114999607,454,1,[2.5796145000495017],[2.579627300030552],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,18,4,220,5,1313.4383113000076,,1313.4250771999941,1313.4383113000076,1314.4381847999757,1314.4381847999757,1314.4381847999757,1314.9577638999908,space,0.5158646000199951,None,1314.958485399955,1315.671211366662,1315.9865104999626,1315.9715743999695,1315.9716393999988,1315.9865104999626,1315.9865104999626,1315.9865104999626,1318.7221278999932,134,1,[2.747649699973408],[2.747662900015712],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,18,5,221,3,1318.7369216999505,,1318.7232662999886,1318.7369216999505,1319.7370488999877,1319.7370488999877,1319.7370488999877,1320.5220263999654,space,0.7680429000174627,None,1320.5226147999638,1320.6369377666308,1320.9439875999815,1320.9308583999518,1320.9309008999844,1320.9439875999815,1320.9439875999815,1320.9439875999815,1323.2368715999764,967,1,[2.304217000026256],[2.3042242000228725],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,18,6,222,4,1323.2529905999545,,1323.2374523999752,1323.2529905999545,1324.2362287999713,1324.2362287999713,1324.252841599984,1324.6886953999638,space,0.4474824999924749,None,1324.6895292999689,1325.1024376666212,1325.41453119996,1325.401159000001,1325.4012215999537,1325.41453119996,1325.41453119996,1325.41453119996,1327.7372115000035,365,1,[2.333515200007241],[2.333526999980677],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,18,7,223,9,1327.7518315999769,,1327.7382024999824,1327.7518315999769,1328.751834900002,1328.751834900002,1328.751834900002,1329.3536063999636,space,0.5842736000195146,None,1329.3542493999703,1329.4688782666383,1329.7848308999673,1329.7714194,1329.77147159999,1329.7848308999673,1329.7848308999673,1329.7848308999673,1338.6014494999545,867,1,[8.827411900041625],[8.827424200018868],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,18,8,224,2,1338.6161833999795,,1338.6025888999575,1338.6161833999795,1339.6164211999858,1339.6164211999858,1339.6164211999858,1340.2187516999547,space,0.5968446000479162,None,1340.2196571999812,1340.9325404666636,1341.247107299976,1341.2319159999606,1341.23199629999,1341.247107299976,1341.247107299976,1341.247107299976,1345.3332498999662,496,1,[4.098469100019429],[4.098477499966975],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,18,9,225,6,1345.3482850999571,,1345.3339634999866,1345.3482850999571,1346.3482984000002,1346.3482984000002,1346.3482984000002,1347.7337383999838,space,1.3760779000003822,None,1347.7344317999668,1347.8478766666415,1348.1547096999711,1348.140864899964,1348.1409161000047,1348.1547096999711,1348.1547096999711,1348.1547096999711,1350.7989143999876,758,1,[2.6556648000259884],[2.6556771000032313],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,18,10,226,1,1350.8136052999762,,1350.7998553999932,1350.8136052999762,1351.8138605999993,1351.8138605999993,1351.8138605999993,1352.649214199977,space,0.8271137999836355,None,1352.6498811999918,1353.0635974666259,1353.3745458999765,1353.3608957999968,1353.360953699972,1353.3745458999765,1353.3745458999765,1353.3745458999765,1355.3980166999972,493,1,[2.0339097999967635],[2.0339214999694377],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,18,11,227,8,1355.41280619998,,1355.3992382999859,1355.41280619998,1356.412663199997,1356.412663199997,1356.412663199997,1357.4138283999637,space,0.9887039000168443,None,1357.414681299997,1358.1288304666562,1358.4380925999722,1358.4303334999713,1358.4303503999836,1358.4380925999722,1358.4380925999722,1358.4380925999722,1360.1639916999848,932,1,[1.7311477000475861],[1.7311604000278749],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,19,0,228,7,1360.178570899996,,1360.165182799974,1360.178570899996,1361.178077599965,1361.178077599965,1361.178077599965,1361.6972656999715,space,0.516028699988965,None,1361.6979992999695,1362.1110192666567,1362.4240497999708,1362.4110833999584,1362.4111147999647,1362.4240497999708,1362.4240497999708,1362.4240497999708,1364.8620780999772,943,1,[2.4492904000217095],[2.449298200022895],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,19,1,229,3,1364.877270099998,,1364.8629504999844,1364.877270099998,1365.8772420999594,1365.8772420999594,1365.8772420999594,1367.131001999951,space,1.2492872000439093,None,1367.1318853999837,1367.2436110666642,1367.5538682999904,1367.540716199961,1367.540757699986,1367.5538682999904,1367.5538682999904,1367.5538682999904,1369.5940270999563,934,1,[2.050990899966564],[2.0510004999814555],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,19,2,230,1,1369.609541599988,,1369.5947414999828,1369.609541599988,1370.6097258999944,1370.6097258999944,1370.6097258999944,1371.8950829999521,space,1.2726223000208847,None,1371.895800600003,1372.3093260666394,1372.6250230000005,1372.6110815999564,1372.6111410000012,1372.6250230000005,1372.6250230000005,1372.6250230000005,1375.2939529999858, 956,1,[2.680569700023625],[2.6806095999781974],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,19,3,231,4,1375.3086260999553,,1375.2949159999844,1375.3086260999553,1376.3081222999608,1376.3081222999608,1376.3081222999608,1377.4772959999973,space,1.1539798000012524,None,1377.4779896999826,1377.8913764666688,1378.2040604999638,1378.190992399992,1378.1910359999747,1378.2040604999638,1378.2040604999638,1378.2040604999638,1381.192956199986,934 ,1,[2.999639199988451],[2.99965140002314],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,19,4,232,5,1381.2071632999578,,1381.1940174999763,1381.2071632999578,1382.2072745999903,1382.2072745999903,1382.2072745999903,1383.4085974000045,space,1.1884121000184678,None,1383.4092446999857,1384.1232990666215,1384.440549299994,1384.4295384999714,1384.4295644999947,1384.440549299994,1384.440549299994,1384.440549299994,1386.4627586999559,859,1,[2.026486200047657],[2.026498800027184],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,19,5,233,0,1386.4726418000064,,1386.4633543999516,1386.4726418000064,1387.472621599969,1387.472621599969,1387.472621599969,1387.8919366999762,space,0.4166508000344038,None,1387.8926582999993,1388.0059904666307,1388.3155000999686,1388.301401100005,1388.301454600005,1388.3155000999686,1388.3155000999686,1388.3155000999686,1390.7061691999552,949,1,[2.4027226000325754],[2.4027299000299536],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,19,6,234,2,1390.7215494999546,,1390.7067774999887,1390.7215494999546,1391.7215544999926,1391.7215544999926,1391.7215544999926,1392.2066899999627,space,0.4752569000120275,None,1392.2073982000002,1392.9216152666525,1393.2351632000064,1393.221292399976,1393.2213464999804,1393.2351632000064,1393.2351632000064,1393.2351632000064,1398.1708807999967,567,1,[4.947555700025987],[4.947563500027172],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,19,7,235,8,1398.1870060999645,,1398.1715339999646,1398.1870060999645,1399.1702502999688,1399.1702502999688,1399.1870582999545,1399.7043178000022,space,0.5226140999584459,None,1399.7046069999924,1400.4202750666338,1400.7349289999693,1400.721279999998,1400.721345799975,1400.7349289999693,1400.7349289999693,1400.7349289999693,1404.2704333000001,245,1,[3.5466499000322074],[3.5466638000216335],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,19,8,236,6,1404.2855723999674,,1404.2711479999707,1404.2855723999674,1405.2856206999859,1405.2856206999859,1405.2856206999859,1407.536523399991,space,2.238380499999039,None,1407.5374728000024,1407.651682366621,1407.9698345999932,1407.9514759999583,1407.9515409999876,1407.9698345999932,1407.9698345999932,1407.9698345999932,1410.1202635999653,859,1,[2.165608000010252],[2.1656214999966323],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,19,9,237,9,1410.1345088999951,,1410.1213703999529,1410.1345088999951,1411.1344851999893,1411.1344851999893,1411.1344851999893,1411.7037994999555,space,0.5521900000167079,None,1411.7046906999894,1411.8177063666556,1412.1263035999727,1412.111502899963,1412.111546,1412.1263035999727,1412.1263035999727,1412.1263035999727,1415.667544899974,456,1,[3.5539099000161514],[3.5539184999652207],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,19,10,238,10,1415.6830238999682,,1415.6681087999605,1415.6830238999682,1416.683078699978,1416.683078699978,1416.683078699978,1417.1677658999688,space,0.4795117999892682,None,1417.1684029999888,1417.5828094666397,1417.894756499969,1417.8816714999848,1417.8817213999573,1417.894756499969,1417.894756499969,1417.894756499969,1420.0667708999827,321 ,1,[2.1830748000065796],[2.183082800009288],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,19,11,239,11,1420.0822101999656,,1420.0673599999864,1420.0822101999656,1421.082077900006,1421.082077900006,1421.082077900006,1421.5680787999881,space,0.48010660003637895,None,1421.5688670999953,1422.2819426666285,1422.594692899962,1422.5817139999708,1422.581758699962,1422.594692899962,1422.594692899962,1422.594692899962,1424.1164398999535,904,1,[1.5328752000350505],[1.5328822000301443],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,20,0,240,1,1424.1315318999696,,1424.1171138999634,1424.1315318999696,1425.1312659999821,1425.1312659999821,1425.1312659999821,1425.93350069999,space,0.7884772000252269,None,1425.9342763999593,1426.3477262666604,1426.6554833999835,1426.6410175999627,1426.6410793999676,1426.6554833999835,1426.6554833999835,1426.6554833999835,1428.4821098999819,856,1,[1.838935399951879],[1.8389445999637246],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,20,1,241,2,1428.4973363999743,,1428.482633699954,1428.4973363999743,1429.497107299976,1429.497107299976,1429.497107299976,1430.0662574999733,space,0.5577067999984138,None,1430.0670955999522,1430.78020256665,1431.094035099959,1431.0808809999726,1431.0809302999987,1431.094035099959,1431.094035099959,1431.094035099959,1433.331400999974,945,1,[2.247864799981471],[2.24787819996709],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,20,2,242,6,1433.3460862999782,,1433.3326757999603,1433.3460862999782,1434.3461397999781,1434.3461397999781,1434.3461397999781,1434.8668828999507,space,0.5173667999915779,None,1434.867756499967,1434.9788455666314,,1435.2615624999744,1435.2616129999515,1435.2779633000027,1435.2779633000027,1435.2779633000027,1441.0123313999502,478 ,1,[5.748184600030072],[5.748196700005792],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,20,3,243,4,1441.0276860999875,,1441.0130782999913,1441.0276860999875,1442.028000899998,1442.028000899998,1442.028000899998,1443.3304878000054,space,1.2984522000188008,None,1443.3313040999928,1443.7441551666163,1444.054546499974,1444.0408569999854,1444.0409205000033,1444.054546499974,1444.054546499974,1444.054546499974,1446.411531299993,789,1,[2.368047399970237],[2.3680555999744684],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,20,4,244,9,1446.4266212999937,,1446.4123299999628,1446.4266212999937,1447.426487299963,1447.426487299963,1447.426487299963,1449.477494699997,space,2.035015299974475,None,1449.4780631999602,1449.5931292666394,1449.9055818999768,1449.8923842000077,1449.89244039997,1449.9055818999768,1449.9055818999768,1449.9055818999768,1452.393624899967,654,1,[2.4988773000077344],[2.4988855000119656],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,20,5,245,7,1452.4089871000033,,1452.3944615999935,1452.4089871000033,1453.408421,1453.408421,1453.408421,1454.8926101999823,space,1.4740106000099331,None,1454.8931045999634,1455.3084391666382,1455.613581499958,1455.600927099993,1455.6009765999625,1455.613581499958,1455.613581499958,1455.613581499958,1458.5092585999519,689,1,[2.90658909996273],[2.9065973999677226],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,20,6,246,3,1458.5241708999965,,1458.5098815999809,1458.5241708999965,1459.523853599967,1459.523853599967,1459.523853599967,1460.343710199988,space,0.8018444999470375,None,1460.3442844999954,1460.457366266641,1460.7642273999518,1460.7508018999943,1460.7508942999993,1460.7642273999518,1460.7642273999518,1460.7642273999518,1463.15852669999,456,1,[2.4051554999896325],[2.405167300021276],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,20,7,247,10,1463.173436699959,,1463.1596893999958,1463.173436699959,1464.1731851999648,1464.1731851999648,1464.1731851999648,1464.8086566999555,space,0.6206466999719851,None,1464.8093289999524,1465.2226910666252,1465.5336586000049,1465.5216467999853,1465.5216886999551,1465.5336586000049,1465.5336586000049,1465.5336586000049,1468.523189599975,829,1,[2.999545799975749],[2.9995548999868333],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,20,8,248,0,1468.5385978999548,,1468.5240183999995,1468.5385978999548,1469.538399299956,1469.538399299956,1469.538399299956,1470.307707400003,space,0.7600382999517024,None,1470.3085050999653,1470.421719466631,1470.7357632999774,1470.7212868999923,1470.72140629997,1470.7357632999774,1470.7357632999774,1470.7357632999774,1473.8059234999819,690,1,[3.081871400005184],[3.081881500023883],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,20,9,249,5,1473.8208389999927,,1473.8069560999866,1473.8208389999927,1474.82095569995,1474.82095569995,1474.82095569995,1475.6901930999593,space,0.8650585999712348,None,1475.6908412000048,1476.4039728666578,1476.7150901999557,1476.7018083999865,1476.701873599959,1476.7150901999557,1476.7150901999557,1476.7150901999557,1479.4882191999932,745,1,[2.7835278999991715],[2.7835401999764144],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,20,10,250,11,1479.5031405999907,,1479.4894179999828,1479.5031405999907,1480.5031631999882,1480.5031631999882,1480.5031631999882,1485.2053632999887,space,4.686842199997045,None,1485.206347499974,1485.918517166636,1486.229067599983,1486.2147005999577,1486.214759800001,1486.229067599983,1486.229067599983,1486.229067599983,1487.9361000999925,678,1,[1.718706600018777],[1.7187173000420444],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,20,11,251,8,1487.9511201999849,,1487.9368894000072,1487.9511201999849,1488.951199300005,1488.951199300005,1488.951199300005,1489.437426599965,space,0.48289260000456125,None,1489.438094299985,1490.1504744666202,,1490.4258202000055,1490.425854799978,1490.4387061999878,1490.4387061999878,1490.4387061999878,1492.1513310999726,896,1,[1.7238981999689713],[1.7239060999709181],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,21,0,252,9,1492.1669569999794,,1492.1520141999936,1492.1669569999794,1493.1670334999799,1493.1670334999799,1493.1670334999799,1493.968524899974,space,0.7960514000151306,None,1493.969245299988,1494.0831259666631,1494.3949780999683,1494.3808833999792,1494.3810246000066,1494.3949780999683,1494.3949780999683,1494.3949780999683,1538.9585803999798,567,1,[44.57501400000183],[44.57502440002281],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
